duration,num_voted_users,num_critic_for_reviews,num_user_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,imdb_score,gross,facenumber_in_poster,budget,title_year
91,2419,31,55,18,954,767,597,3901,304,0.65,119841,1,1500000,2002
98,29385,67,86,11000,1000,979,967,4302,979,0.75,13383737,4,20000000,1994
87,37156,156,129,21,4000,3000,416,8353,7000,0.53,418268,3,3000000,2012
106,110616,323,291,450,14000,3000,712,18645,16000,0.71,20803237,1,3500000,2010
121,114407,153,225,31,65,51,43,200,11000,0.77,4063859,2,4800000,2003
122,146352,351,288,209,17000,12000,934,31958,42000,0.58,122512052,6,130000000,2013
167,119928,349,331,473,559,427,303,2702,76000,0.79,161029270,0,28000000,2015
97,86251,198,260,176,12000,11000,10000,36064,58000,0.65,45089048,3,25000000,2014
109,143628,247,1283,545,886,766,727,3222,7000,0.5599999999999999,80281096,0,60000000,2004
125,101178,321,779,252,40000,11000,10000,62837,90000,0.6,127997349,1,50000000,2014
143,400292,166,657,380,29000,3000,452,33160,14000,0.8,57366262,0,100000000,2006
107,177383,440,447,14000,2000,871,845,4631,44000,0.74,77564037,1,135000000,2011
101,165618,412,503,212,13000,787,476,15481,66000,0.53,67344392,2,92000000,2013
125,60326,97,142,91,10000,2000,957,15569,2000,0.58,48154732,1,50000000,1997
107,3843,9,25,58,699,533,324,1592,399,0.64,305070,1,20000000,1994
87,18571,58,120,29,1000,794,522,4218,847,0.53,6563357,4,20000000,2008
119,70292,94,274,7,18000,9000,903,29484,8000,0.67,25178165,1,40000000,2001
99,48245,125,154,15,12000,68,61,12166,7000,0.54,15279680,1,40000000,2008
98,59297,376,216,607,11000,414,251,11853,12000,0.67,1987762,0,11000000,2011
86,29661,81,179,92,744,489,466,3001,7000,0.58,38230435,3,25000000,2002
107,92712,300,294,45,24000,396,271,24805,6000,0.51,16204793,1,16000000,2009
86,2629,18,32,132,778,695,584,2400,227,0.6799999999999999,1277257,2,1000000,1996
112,94139,64,183,309,27,26,15,106,7000,0.78,57504069,2,6000000,1991
128,195333,474,409,310,745,168,77,1058,80000,0.8099999999999999,44988180,2,20000000,2015
95,32512,162,86,24,16000,10000,874,27575,7000,0.63,65804,1,12000000,2012
122,113152,288,1416,909,503,328,282,1448,7000,0.75,119078393,0,6000000,2004
109,86955,323,275,304,940,906,736,3277,12000,0.73,47536959,0,10000000,2009
98,15033,112,75,80,567,503,399,2016,7000,0.5900000000000001,8662318,1,17000000,2009
94,36666,97,144,23,2000,1000,582,4868,7000,0.53,30222640,2,25000000,2003
108,200260,142,431,6,3000,1000,1000,7872,7000,0.64,145096820,0,30000000,2001
123,63839,53,118,226,3000,941,796,5975,7000,0.64,104632573,1,32000000,1996
93,273556,488,428,56,2000,1000,838,5005,39000,0.72,237282182,0,185000000,2012
95,9693,40,33,10,706,266,111,1421,530,0.5700000000000001,25482931,2,14000000,2002
96,33287,97,201,221,240,226,110,664,739,0.5900000000000001,19351569,1,22000000,2001
113,138435,304,527,171,430,72,63,814,7000,0.6599999999999999,39568996,0,32000000,2007
95,1742,16,158,14,284,234,221,1185,409,0.5599999999999999,15278,1,825000,2002
98,403014,175,289,188,10000,826,602,12998,7000,0.73,250147615,0,90000000,1997
100,692482,301,866,475,1000,939,799,5641,11000,0.82,380838870,0,94000000,2003
98,151580,191,672,38,14000,919,706,16791,7000,0.62,50740078,1,45000000,2004
77,13319,89,53,25,304,253,16,575,347,0.63,45542421,0,30000000,2000
93,28377,33,261,14,1000,401,199,2176,7000,0.33,29247405,1,25000000,1997
97,9502,81,100,152,674,174,135,1395,812,0.65,7282851,1,3000000,1988
128,11232,55,106,34,978,886,685,3821,7000,0.5900000000000001,22326247,1,60000000,1999
107,36542,181,378,162,2000,258,135,2447,7000,0.74,15854988,2,13500000,2002
123,61651,128,271,278,4000,1000,898,7072,7000,0.74,25776062,0,12000000,2002
118,14066,47,75,150,24000,210,182,24547,352,0.61,17305211,0,38000000,1996
107,11709,51,101,48,1000,957,940,4971,650,0.53,12372410,1,24000000,2000
125,28130,105,215,159,3000,61,39,3142,7000,0.65,18306166,2,35000000,2002
100,91,3,3,10,655,157,107,1064,144,0.6599999999999999,118666,7,2500000,2006
107,54650,79,223,34,11000,922,472,13821,12000,0.62,7564000,1,20000000,1995
119,15230,20,97,23,25000,19000,748,45841,7000,0.6799999999999999,21413105,1,20000000,1990
98,89557,207,376,326,21000,534,416,22318,7000,0.58,59588068,1,40000000,2003
100,84824,50,95,12000,936,901,605,4121,7000,0.64,153665036,1,28000000,1987
107,8692,49,126,124,636,631,572,3374,754,0.42,14375181,2,51000000,1987
136,67856,140,345,394,24000,10000,1000,36925,7000,0.67,67286731,1,100000000,2004
100,158720,349,744,91,10000,943,894,14168,37000,0.4900000000000001,60522097,0,130000000,2013
114,45895,124,157,73,18000,886,323,19739,1000,0.65,40905277,3,50000000,2003
106,771,11,10,15,2,664,429,2,246,0.77,1111,0,200000,2006
128,303864,151,596,14000,15000,466,232,16199,16000,0.73,77032279,0,60000000,2004
102,17740,90,165,277,327,261,57,672,7000,0.72,10660147,0,23000000,1999
142,464310,284,3516,91,20000,16000,4000,42990,7000,0.67,310675583,3,115000000,2002
118,218771,185,651,22000,14000,509,319,15658,7000,0.72,67263182,0,46000000,2002
109,305340,280,1676,84,648,284,191,1769,7000,0.64,150350192,0,200000000,2003
98,184641,452,326,129,303,18,7,337,81000,0.6900000000000001,66359959,0,35000000,2013
119,172707,355,462,91,40000,11000,968,54031,37000,0.63,23014504,1,100000000,2014
96,4663,49,40,6,40,30,14,99,321,0.51,792966,2,2300000,1989
129,1758,74,30,776,25000,463,256,26176,7000,0.45,186354,0,13500000,2015
111,54314,79,127,17,13000,968,652,16536,7000,0.61,32940507,1,60000000,1998
103,1439,38,26,27,71,59,59,262,26,0.6900000000000001,206400,0,50000000,2001
95,30255,94,118,58,14000,8000,3000,27351,743,0.5599999999999999,52580895,1,45000000,2005
98,4996,21,62,70,876,324,90,1351,843,0.53,1953732,0,15000000,1986
102,357275,288,1061,126,23000,1000,517,25462,18000,0.76,15047419,1,7000000,2000
151,1347461,315,2968,21000,11000,783,637,13209,48000,0.8800000000000001,37023395,2,63000000,1999
115,320284,276,1361,13000,40000,16000,588,57844,7000,0.67,206456431,3,150000000,2005
90,9673,41,106,116,594,412,303,1836,7000,0.6,1602466,0,600000000,2010
121,128010,68,136,503,808,277,94,1446,7000,0.67,144731527,2,35000000,1992
98,286877,306,284,275,7000,2000,1000,11905,56000,0.75,368049635,0,76000000,2013
106,55567,221,144,34,11000,11000,683,23187,20000,0.6900000000000001,1939441,1,10000000,2012
96,7403,44,162,4,989,841,670,3142,648,0.51,10494147,1,15000000,2000
126,245333,682,678,17000,17000,16000,1000,36017,42000,0.75,73820094,0,170000000,2011
107,58871,212,156,50,293,117,58,621,7000,0.65,30993544,0,40000000,2010
120,4302,76,45,930,982,602,433,2942,375,0.61,349618,1,9000000,1990
99,11763,45,111,28,18000,1000,223,19649,7000,0.71,4600000,2,1900000,1986
98,4976,47,52,12,393,259,149,955,989,0.76,795126,1,6000000,2004
98,11816,113,35,969,969,529,433,2530,7000,0.63,389804,0,65000,2010
104,383427,334,1912,420,20000,808,560,21714,7000,0.6799999999999999,234360014,0,210000000,2006
103,54104,337,199,12,29,4,4,44,38000,0.7,252652,0,19900000,2010
108,21319,104,166,105,22000,11000,616,34377,416,0.62,22433915,1,60000000,2002
107,191912,150,370,309,23000,787,771,25296,7000,0.5900000000000001,127083765,5,76000000,2003
113,845580,274,2067,22000,716,651,379,1997,40000,0.85,25530884,0,9000000,2000
112,38142,195,270,91,12000,593,383,13528,7000,0.7,11204499,0,14000000,2006
96,110390,181,522,47,14000,11000,3000,28071,6000,0.72,82234139,3,17000000,2007
106,2601,28,35,19,844,2,429,846,260,0.73,64148,0,6500000,2000
122,17436,119,276,98,729,579,397,2321,7000,0.62,6601079,1,7000000,2004
91,12188,50,135,23,4000,756,660,6380,1000,0.53,96793,3,3500000,2004
132,87682,260,174,241,27000,154,151,27659,43000,0.7,1865774,2,30000000,2015
122,305929,109,633,845,18000,881,854,22370,7000,0.77,76261036,2,45000000,2001
81,8860,85,45,16,541,521,387,2268,279,0.45,30105968,0,37000000,2008
108,210680,204,479,91,2000,931,487,4403,7000,0.71,81257845,1,35000000,2003
116,92237,390,366,198,17000,1000,884,20258,25000,0.72,12134420,0,20000000,2010
178,169023,98,703,102,12000,11000,551,23950,10000,0.71,44606335,0,90000000,1998
139,2427,20,27,133,423,15,5,446,127,0.5700000000000001,2474000,1,14000000,1995
95,139749,462,509,43,11000,326,259,11946,29000,0.64,54322273,0,17000000,2012
109,156898,265,172,175,18000,497,459,20148,22000,0.67,75573300,1,61000000,2013
101,52286,197,345,119,334,4,429,338,24000,0.77,12995673,1,2500000,2008
112,247020,293,835,133,11000,392,365,12239,50000,0.6599999999999999,6105175,4,44000000,2014
105,23916,135,50,125,18000,2000,2000,23122,7000,0.5700000000000001,13101142,5,35000000,2012
131,28099,96,220,108,23000,243,58,23325,7000,0.5900000000000001,25528495,2,57000000,2001
90,12125,78,78,26,797,474,350,2073,1000,0.64,303439,2,8000000,2007
131,135246,169,498,91,8000,883,658,10003,7000,0.73,125548685,0,52000000,2000
130,26832,94,247,63,24,3,2,29,7000,0.77,9473382,3,10000000,1998
92,60230,153,118,35,19000,411,179,19963,11000,0.67,83348920,0,132000000,2014
90,42678,279,135,57,1000,235,92,1528,7000,0.71,258113,0,1066167,2013
146,728685,192,989,17000,22000,854,635,24783,25000,0.8699999999999999,46836394,3,25000000,1990
93,38399,72,218,84,551,284,263,1874,7000,0.6900000000000001,50129186,0,36000000,1997
90,128455,162,514,663,14000,631,521,16358,7000,0.8,23159305,1,70000000,1999
139,236000,283,1043,91,708,78,19,848,14000,0.78,50859889,0,40000000,2006
109,124185,235,238,226,12000,418,370,13388,11000,0.61,63143812,0,150000000,2010
99,1119,34,12,2,1000,690,455,2589,797,0.65,1889522,2,7000000,2009
127,31414,110,180,11000,306,164,116,796,7000,0.43,301305,0,13000000,2011
115,28005,111,236,272,49000,2000,1000,52571,7000,0.62,37442180,1,20000000,2006
84,47383,75,132,42,436,241,182,1203,1000,0.48,55762229,1,22000000,2001
90,7759,22,20,91,806,690,617,3124,1000,0.5900000000000001,100503,2,8000000,2009
116,65297,178,602,84,11000,919,563,14931,7000,0.6599999999999999,77086030,0,62000000,2000
100,43839,127,481,122,210,148,83,469,7000,0.65,373967,0,1500000,2001
89,200293,144,621,406,989,939,759,3462,16000,0.78,10824921,0,10000000,1999
125,143525,262,657,91,15000,383,210,15850,7000,0.71,62647540,0,70000000,2005
134,25465,249,190,16000,880,413,235,2281,16000,0.6900000000000001,47034272,1,40000000,2014
109,63548,298,134,90,1000,412,344,2073,7000,0.62,19692608,3,35000000,2013
102,28621,119,58,167,2000,874,655,5178,7000,0.5900000000000001,90835030,0,40000000,2016
112,9408,75,68,58,552,265,42,859,608,0.67,712294,1,1500000,2005
114,27664,186,120,91,142,117,110,589,472,0.6,31199215,8,58000000,2008
95,57479,97,205,189,500,308,306,2020,7000,0.54,56127162,2,18000000,2003
101,81523,164,214,326,14000,844,510,15990,7000,0.5599999999999999,22531698,0,70000000,2008
114,38215,94,125,44,827,22,7,856,7000,0.79,1221261,0,1500000,2000
139,54096,153,494,91,3000,693,648,5458,7000,0.75,58328680,0,22000000,2003
95,105591,220,178,53,8000,1000,478,10040,10000,0.71,6851969,1,2500000,2013
100,11003,62,148,277,21000,767,210,22006,654,0.55,11900000,0,30000000,1999
132,136954,327,346,76,3000,3000,464,7081,32000,0.65,43568507,1,66000000,2014
94,162909,194,795,116,645,522,481,2725,7000,0.62,213079163,2,63000000,2002
101,27260,292,247,243,969,128,74,1252,7000,0.55,77501,0,750000,2011
109,97045,218,285,101,13000,899,839,16179,55000,0.5700000000000001,86208010,1,35000000,2014
87,2038,29,20,38,552,533,445,2251,898,0.46,1332,6,500000,2012
116,15352,93,199,144,1000,482,477,3845,7000,0.6,69586544,4,27000000,2002
80,45984,169,331,10,11000,108,34,11218,7000,0.76,77413017,0,8000000,2005
107,83893,141,132,15,17000,1000,602,20466,15000,0.6799999999999999,50461335,3,11000000,2014
94,27580,66,172,13,925,738,566,3423,7000,0.53,42672630,1,17000000,2003
102,22449,130,191,6,22000,829,353,23352,387,0.48,14334645,1,25000000,2004
92,44130,172,156,91,17000,527,451,18765,7000,0.54,31397498,1,12000000,2008
85,7367,26,37,91,11000,826,499,14599,850,0.47,36497,0,6000000,2008
99,27378,122,365,71,18000,1000,1000,23344,7000,0.4900000000000001,33000377,0,28000000,2000
125,43651,112,196,40,13000,787,407,15916,997,0.63,19076815,0,60000000,2002
104,47097,232,310,335,114,28,16,206,7000,0.65,1487477,0,4200000,2004
106,6585,18,50,44,865,405,328,2724,990,0.6900000000000001,25047631,0,6000000,1999
120,160776,157,402,132,33000,18000,1000,54877,7000,0.78,115648585,1,30000000,2000
110,2508,47,24,96,887,886,554,2728,788,0.4400000000000001,190562,0,90000000,2010
148,142448,125,319,644,1000,809,326,2566,14000,0.79,54200000,1,27000000,1980
102,421658,406,904,69,1000,523,490,2582,58000,0.76,400736600,0,150000000,2013
114,54787,202,216,159,13000,2000,877,16899,7000,0.6900000000000001,16264475,1,55000000,2007
103,202967,350,378,65,17000,927,405,19168,36000,0.6599999999999999,28751715,0,28000000,2013
122,145422,149,572,287,22000,2000,135,24270,7000,0.73,41609593,2,55000000,1998
91,12324,64,173,91,3000,683,407,4409,580,0.4900000000000001,20035310,1,9000000,2000
104,19412,66,308,170,736,218,202,1854,7000,0.21,4273372,1,22000000,2001
139,98989,79,158,2000,960,848,808,3667,1000,0.6599999999999999,136448821,1,80000000,1996
113,1761,15,19,300,1000,979,787,3072,174,0.62,2832826,2,11000000,1995
90,120786,175,472,160,748,439,392,3172,7000,0.62,46455802,0,26000000,2003
138,32415,179,510,143,1000,874,783,3970,951,0.75,35918429,1,1700000,2001
118,54447,242,201,301,2000,1000,897,5697,18000,0.62,30523568,0,30000000,2014
102,573541,234,1916,91,1000,1000,167,2235,38000,0.8400000000000001,3609278,0,4500000,2000
93,33180,94,149,67,4000,2000,596,7800,567,0.4900000000000001,84185387,0,80000000,2004
106,271592,208,2335,91,710,529,242,1675,7000,0.67,227965690,0,72000000,2002
82,38438,145,241,91,1000,558,388,2945,7000,0.65,137748063,1,127500000,2000
90,190494,364,314,23000,23000,19000,694,44265,33000,0.6599999999999999,24475193,1,3000000,2013
113,113963,158,361,47,21000,541,238,22088,24000,0.72,19057024,0,16000000,2010
110,34356,146,260,16000,16000,1000,581,18635,705,0.64,26199517,1,50000000,2002
121,68211,359,219,337,982,463,41,1520,14000,0.74,1729969,0,5000000,2011
178,248354,192,564,101,918,653,471,2334,14000,0.8300000000000001,5501940,0,13500000,2004
110,68417,136,195,94,277,245,240,847,7000,0.5599999999999999,75604320,1,54000000,2006
99,5442,107,140,2,43,3,3,53,339,0.6,10037390,0,1000000000,1999
118,21767,101,127,3,1000,712,439,3797,7000,0.67,34703228,0,30000000,2006
121,121676,128,290,131,13000,940,599,14890,7000,0.74,22905674,2,12000000,1998
113,297250,224,1441,91,133,32,27,241,11000,0.76,45063889,0,8000000,2002
81,186786,360,3400,19,170,170,39,399,7000,0.64,140530114,0,60000,1999
100,102129,167,432,55,12000,1000,416,14611,7000,0.55,90341670,4,60000000,2002
102,69172,156,316,563,12000,442,385,13156,7000,0.6599999999999999,12469811,1,22000000,2005
113,88132,138,274,36,537,427,232,1302,7000,0.62,87704396,1,66000000,1999
104,60293,36,114,644,437,289,174,1093,669,0.55,42610000,1,55000000,1994
91,29967,223,126,157,490,259,224,1136,7000,0.63,7455447,2,7000000,2010
123,64595,125,316,446,20000,1000,821,22209,7000,0.64,47095453,1,48000000,2001
98,60910,97,164,425,11000,643,397,12729,7000,0.5700000000000001,74329966,2,70000000,1998
107,247289,171,611,101,931,852,743,4664,7000,0.71,176483808,1,23000000,1998
103,27149,44,96,91,12000,899,805,14672,7000,0.63,41382841,0,18000000,1986
85,19547,121,64,7,14000,3000,691,18795,7000,0.58,64238770,0,42000000,2014
135,101221,279,415,16000,23000,638,310,24468,7000,0.71,33574332,0,90000000,2006
144,513158,396,1782,91,662,599,581,2333,8000,0.71,318759914,0,150000000,2007
95,15427,75,121,5,1000,660,443,2729,449,0.53,13558739,0,11000000,2001
97,74626,20,157,473,826,723,624,3455,8000,0.73,27900000,1,3500000,1995
134,45703,58,156,133,12000,310,258,12749,7000,0.79,22954968,1,11500000,1993
129,132048,161,203,42,97,50,49,318,12000,0.64,93952276,7,40000000,2009
87,1622,32,83,91,1000,184,153,1362,30,0.53,536767,0,60000,1998
110,24570,110,72,91,64,45,7,134,7000,0.62,102055,0,300000000,2008
119,57831,59,115,17000,10000,970,638,11895,7000,0.7,52293982,1,13800000,1986
105,116762,91,261,99,17000,1000,960,20109,7000,0.64,33687630,0,20000000,2006
88,2735,33,52,29,499,230,117,1141,157,0.61,21210,0,1000000,1998
103,202800,445,752,91,852,618,588,3030,60000,0.6799999999999999,53991137,1,1500000,2010
82,10233,91,63,62,975,760,615,3326,7000,0.43,43575716,0,85000000,2010
137,102728,392,279,16000,29000,6000,363,36258,16000,0.6599999999999999,37304950,0,35000000,2011
86,6930,20,53,3,833,549,327,2753,323,0.6,475000,2,2800000,2006
120,148490,140,537,34,18000,12000,1000,33615,7000,0.74,50173190,1,48000000,2001
111,53341,183,185,91,523,468,234,1795,18000,0.71,4190530,0,22500000,2014
116,154955,355,800,473,833,697,464,4001,25000,0.58,83552429,0,70000000,2011
96,136667,103,273,91,1000,605,542,2936,13000,0.71,38119483,2,22700000,1987
108,4961,30,33,91,873,680,599,4497,251,0.5,4903000,3,12000000,1996
117,461609,302,1168,91,11000,759,521,13877,34000,0.82,27000000,2,28000000,1982
121,60508,94,285,212,394,380,263,1531,4000,0.67,33328051,2,65000000,1996
80,4518,28,66,121,836,624,587,2467,241,0.28,1646664,2,20000000,2003
122,130776,164,437,285,8000,1000,989,12410,7000,0.6599999999999999,148213377,5,73000000,2006
108,479047,579,1058,84,16000,805,361,18239,117000,0.8099999999999999,363024263,0,58000000,2016
106,34224,109,137,91,617,163,67,916,10000,0.7,58214,0,9500000,2010
98,81599,71,250,11000,13000,573,484,14921,7000,0.74,39800000,3,6000000,1980
119,177725,230,1368,13000,1000,658,567,2776,7000,0.5700000000000001,180011740,0,100000000,2001
119,136019,447,443,1000,11000,1000,741,13391,14000,0.58,98780042,0,120000000,2011
82,48458,63,239,12,8000,357,281,9271,7000,0.62,30324946,2,17000000,1998
98,51842,129,173,12,4000,4000,663,9330,7000,0.63,16831505,1,31000000,2004
89,15866,76,83,91,2000,734,640,4311,7000,0.36,38536376,5,27000000,2011
87,19079,61,122,129,979,891,560,2911,602,0.54,64172251,1,30000000,2001
145,3665,43,57,91,639,377,280,1807,7000,0.6599999999999999,5669081,1,10818775,2012
85,94108,224,673,91,332,285,178,1090,7000,0.65,57859105,0,26000000,2005
87,34948,155,118,98,472,328,253,1679,7000,0.51,34507079,2,35000000,2015
176,42296,50,286,147,8000,3000,1000,13762,12000,0.6900000000000001,3047539,4,7217600,2012
111,8708,73,56,24,374,181,83,768,345,0.73,228524,2,4000000,2004
106,200647,359,384,174,14000,664,660,16967,24000,0.7,91439400,0,50000000,2014
98,3943,22,49,16,687,233,222,1806,217,0.53,3902679,0,3000000,1993
112,18442,104,59,37,748,573,548,2417,689,0.6799999999999999,3169424,1,13000000,2007
150,20419,147,259,163,2000,716,636,4168,8000,0.67,140244,1,8500000,2008
107,59248,260,164,91,2000,749,99,2848,48000,0.5599999999999999,7268659,7,20000000,2013
106,26551,106,273,208,3000,1000,855,6558,7000,0.6,11146409,0,45000000,1998
108,6384,14,54,208,876,827,689,4840,391,0.62,24103594,0,6500000,1993
125,40511,90,213,46,368,303,249,1651,7000,0.72,58800000,0,5500000,1981
157,133526,209,521,91,14000,826,680,18216,7000,0.79,28965197,1,68000000,1999
110,33669,81,269,8,1000,692,322,3000,7000,0.46,16295774,1,35000000,1986
112,95529,389,301,159,3000,294,77,3547,38000,0.75,1738692,0,7000000,2011
94,40751,78,239,6,490,294,227,1195,881,0.22000000000000006,17010646,0,84000000,2005
101,99177,172,192,222,1000,788,698,3282,11000,0.77,327919,0,1500000,2006
122,73193,77,190,91,276,258,191,903,7000,0.76,39025000,0,11000000,1995
103,48675,203,214,66,155,78,13,259,16000,0.6799999999999999,27285953,0,5000000,2015
