color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
Color,362,116,91,104,15000,45434443,175960,15735,2,360,English,USA,PG-13,75000000,2015,509,0.73,43000
Color,106,102,43,280,308,24044532,19686,1440,0,180,English,USA,R,38000000,2001,285,0.56,689
Color,329,138,282,687,21000,292000866,355137,33433,3,1108,English,UK,PG-13,150000000,2007,11000,0.75,7000
Color,216,81,541,328,991,46563158,207934,2562,0,629,English,USA,R,13000000,2002,465,0.71,7000
Color,131,122,151,11000,24000,9664316,47203,50950,2,197,English,USA,R,27500000,2007,15000,0.68,7000
Color,272,143,285,7000,11000,2175312,131227,28176,2,346,English,USA,PG-13,50000000,2013,8000,0.63,41000
Color,61,94,122,617,1000,121697350,114610,4263,2,176,English,USA,PG-13,20000000,1992,619,0.7,7000
Color,92,97,956,99,20000,27338033,19709,20798,3,167,English,USA,PG-13,23000000,2001,551,0.61,7000
Color,248,91,263,192,967,2221809,40618,1582,0,144,English,USA,PG-13,5000000,2010,289,0.7,7000
Color,169,103,2,226,2000,9013113,36321,3192,2,230,English,USA,R,1000000,2005,508,0.74,7000
Color,417,111,456,21,157,40247512,159198,257,0,438,English,USA,PG-13,30000000,2011,33,0.68,38000
Color,673,142,378,575,34000,407999255,701607,49942,0,1959,English,USA,PG-13,78000000,2012,14000,0.73,140000
Color,97,108,79,25,900,60054449,61018,1715,0,140,English,USA,R,35000000,1995,759,0.58,7000
Color,98,103,80,585,806,17324744,44103,3211,3,149,English,USA,PG-13,28000000,2006,591,0.53,7000
Color,103,112,109,261,779,56607223,93367,1823,8,497,English,Canada,PG-13,48000000,2001,629,0.64,7000
Color,177,100,11,561,23000,20285518,32103,25387,2,112,English,France,PG-13,28000000,2014,727,0.57,7000
Color,121,82,82,418,1000,25871834,52052,3266,6,173,English,USA,PG-13,35000000,2008,642,0.45,7000
Color,159,140,2000,552,15000,172071312,208817,17171,0,296,English,USA,PG,62000000,1995,968,0.76,5000
Color,43,81,54,636,8000,30628981,15047,10792,1,160,English,USA,PG-13,14000000,1999,670,0.5,2000
Color,248,206,91,591,12000,34293771,138863,24598,3,1390,English,Germany,R,155000000,2004,11000,0.55,7000
Color,218,86,9,32,120,12555230,18566,218,0,154,English,France,R,2000000,2011,44,0.53,7000
Color,280,122,91,407,12000,1697956,64944,13809,2,212,English,USA,R,20000000,2009,463,0.67,6000
Color,308,121,91,918,21000,110416702,307539,23484,3,577,English,USA,R,92000000,2008,1000,0.7,7000
Color,47,108,2,30,772,11703287,4360,1058,3,148,English,USA,PG-13,10000000,2005,232,0.7,1000
Color,66,92,226,580,1000,21088568,16646,3931,1,104,English,USA,R,13000000,1995,851,0.67,7000
Color,129,97,70,512,2000,110222438,96693,3984,2,271,English,USA,PG,26000000,2003,528,0.61,7000
Color,164,99,192,282,347,21133087,62468,1254,0,374,English,USA,R,12000000,1999,301,0.7,7000
Color,21,76,91,62,991,212285,1727,1661,1,21,English,Australia,R,250000,1996,575,0.64,46
Color,364,128,151,852,1000,52066000,61114,3869,0,212,English,UK,PG-13,20000000,2014,1000,0.75,22000
Color,72,101,545,545,1000,70360285,81783,3816,0,283,English,USA,PG-13,18000000,1995,1000,0.58,7000
Color,140,85,91,490,21000,66365290,56874,22458,2,358,English,USA,PG-13,55000000,1999,860,0.64,7000
Color,334,108,480,706,14000,277313371,583341,17623,3,626,English,USA,R,35000000,2009,839,0.78,24000
Color,151,103,189,766,3000,7948159,48999,6563,1,280,English,USA,R,35000000,2008,967,0.6,7000
Color,285,143,91,51,11000,34300771,243799,11248,3,908,English,France,R,25000000,2006,119,0.75,7000
Color,181,101,8,110,544,27758465,77987,1292,2,120,English,USA,PG-13,19000000,2010,449,0.61,7000
Color,238,109,87,923,15000,55802754,270228,20956,2,194,English,USA,R,35000000,2011,3000,0.66,41000
Color,29,94,23,148,400,79817937,39798,1044,1,69,English,USA,PG-13,25000000,1986,255,0.59,7000
Color,94,147,91,877,10000,138396624,178126,12954,1,511,English,USA,R,130000000,2003,898,0.66,7000
Color,82,93,78,197,536,200803,7988,1467,3,71,English,USA,R,3000000,2012,317,0.53,7000
Color,133,93,187,158,631,197148,18109,1176,0,150,English,UK,R,7500000,2003,163,0.63,7000
Color,318,106,91,482,852,83574831,109214,2975,0,269,English,USA,PG-13,5000000,2013,618,0.66,35000
Color,166,99,57,820,20000,69772969,155532,25942,4,543,English,USA,R,80000000,2001,3000,0.65,7000
Color,131,94,383,886,13000,22751979,52244,15857,0,377,English,USA,PG,75000000,2000,1000,0.66,7000
Color,209,129,438,502,18000,65948711,86422,20056,1,363,English,USA,R,80000000,2004,1000,0.66,7000
Color,110,108,480,579,970,17803796,26100,4374,1,97,English,USA,PG-13,20000000,2006,931,0.59,484
Color,331,105,58,583,11000,29959436,82327,12894,1,350,English,UK,PG-13,13000000,2011,1000,0.64,18000
Color,49,101,3,826,14000,1631839,5936,17665,0,91,English,USA,R,10000000,2000,1000,0.57,242
Color,34,86,7,795,10000,22717758,11156,14275,0,67,English,USA,G,40000000,1998,908,0.62,7000
Color,140,154,16000,889,22000,39647595,239540,25522,5,462,English,USA,R,12000000,1997,1000,0.75,7000
Color,250,92,91,773,12000,289907418,585659,15013,0,593,English,USA,G,115000000,2001,1000,0.81,7000
Color,52,100,365,225,425,4884663,5187,1661,0,64,English,USA,PG,12000000,1986,394,0.55,902
Color,209,178,138,748,904,75305995,110394,5074,0,433,English,USA,PG-13,40000000,2004,876,0.77,7000
Color,55,115,293,878,49000,135014968,80580,74382,1,375,English,USA,PG-13,50000000,1998,22000,0.67,7000
Color,126,110,42,111,355,14589444,171151,911,2,513,English,USA,R,25000000,2004,155,0.68,7000
Color,97,108,72,559,982,127214072,83786,4251,1,392,English,USA,PG-13,38000000,2002,935,0.61,7000
Color,214,108,218,405,6000,9528092,38513,10191,2,127,English,USA,PG-13,22000000,2010,3000,0.68,9000
Color,23,95,2,807,927,4006906,3229,4990,7,20,English,USA,PG-13,15000000,2005,912,0.41,83
Color,189,94,70,497,1000,68218041,67191,2820,1,108,English,USA,PG,55000000,2011,549,0.6,14000
Color,279,89,33,118,470,12843,27297,1233,0,131,English,France,R,6000000,2012,378,0.61,7000
Color,167,113,101,913,14000,91188905,58184,17786,0,805,English,USA,PG-13,80000000,1999,960,0.49,7000
Color,78,111,62,6,89,94596,6318,115,0,50,Japanese,Japan,R,1000000,1997,13,0.74,817
Color,217,98,91,374,925,9430988,45992,1997,2,115,English,USA,R,17000000,2009,472,0.71,7000
Color,56,124,179,551,11000,8406264,24826,13093,3,175,English,USA,R,38000000,1999,617,0.6,783
Color,117,133,46,275,683,34667015,74009,2371,0,317,English,UK,PG-13,32000000,1989,349,0.66,7000
Color,31,91,18,597,954,119841,2419,3901,1,55,English,USA,PG,1500000,2002,767,0.65,304
Color,67,98,11000,967,1000,13383737,29385,4302,4,86,English,USA,R,20000000,1994,979,0.75,979
Color,156,87,21,416,4000,418268,37156,8353,3,129,English,USA,R,3000000,2012,3000,0.53,7000
Color,323,106,450,712,14000,20803237,110616,18645,1,291,English,USA,R,3500000,2010,3000,0.71,16000
Black and White,153,121,31,43,65,4063859,114407,200,2,225,German,Germany,R,4800000,2003,51,0.77,11000
Color,351,122,209,934,17000,122512052,146352,31958,6,288,English,USA,PG-13,130000000,2013,12000,0.58,42000
Color,349,167,473,303,559,161029270,119928,2702,0,331,English,USA,R,28000000,2015,427,0.79,76000
Black and White,198,97,176,10000,12000,45089048,86251,36064,3,260,English,South Africa,PG-13,25000000,2014,11000,0.65,58000
Color,247,109,545,727,886,80281096,143628,3222,0,1283,English,USA,PG-13,60000000,2004,766,0.56,7000
Color,321,125,252,10000,40000,127997349,101178,62837,1,779,English,USA,PG,50000000,2014,11000,0.6,90000
Color,166,143,380,452,29000,57366262,400292,33160,0,657,English,Germany,R,100000000,2006,3000,0.8,14000
Color,440,107,14000,845,2000,77564037,177383,4631,1,447,English,USA,PG,135000000,2011,871,0.74,44000
Color,412,101,212,476,13000,67344392,165618,15481,2,503,English,USA,R,92000000,2013,787,0.53,66000
Color,97,125,91,957,10000,48154732,60326,15569,1,142,English,USA,R,50000000,1997,2000,0.58,2000
Color,9,107,58,324,699,305070,3843,1592,1,25,English,USA,R,20000000,1994,533,0.64,399
Color,58,87,29,522,1000,6563357,18571,4218,4,120,English,USA,R,20000000,2008,794,0.53,847
Color,94,119,7,903,18000,25178165,70292,29484,1,274,English,USA,PG-13,40000000,2001,9000,0.67,8000
Color,125,99,15,61,12000,15279680,48245,12166,1,154,English,USA,R,40000000,2008,68,0.54,7000
Color,376,98,607,251,11000,1987762,59297,11853,0,216,English,USA,R,11000000,2011,414,0.67,12000
Color,81,86,92,466,744,38230435,29661,3001,3,179,English,USA,PG-13,25000000,2002,489,0.58,7000
Color,300,107,45,271,24000,16204793,92712,24805,1,294,English,USA,R,16000000,2009,396,0.51,6000
Color,18,86,132,584,778,1277257,2629,2400,2,32,English,UK,R,1000000,1996,695,0.68,227
Color,64,112,309,15,27,57504069,94139,106,2,183,English,USA,R,6000000,1991,26,0.78,7000
Color,474,128,310,77,745,44988180,195333,1058,2,409,English,USA,R,20000000,2015,168,0.81,80000
Color,162,95,24,874,16000,65804,32512,27575,1,86,English,USA,R,12000000,2012,10000,0.63,7000
Color,288,122,909,282,503,119078393,113152,1448,0,1416,English,USA,R,6000000,2004,328,0.75,7000
Color,323,109,304,736,940,47536959,86955,3277,0,275,English,USA,R,10000000,2009,906,0.73,12000
Color,112,98,80,399,567,8662318,15033,2016,1,75,English,USA,PG-13,17000000,2009,503,0.59,7000
Color,97,94,23,582,2000,30222640,36666,4868,2,144,English,USA,PG-13,25000000,2003,1000,0.53,7000
Color,142,108,6,1000,3000,145096820,200260,7872,0,431,English,USA,R,30000000,2001,1000,0.64,7000
Color,53,123,226,796,3000,104632573,63839,5975,1,118,English,USA,PG,32000000,1996,941,0.64,7000
Color,488,93,56,838,2000,237282182,273556,5005,0,428,English,USA,PG,185000000,2012,1000,0.72,39000
Color,40,95,10,111,706,25482931,9693,1421,2,33,English,USA,R,14000000,2002,266,0.57,530
Color,97,96,221,110,240,19351569,33287,664,1,201,English,USA,PG-13,22000000,2001,226,0.59,739
Color,304,113,171,63,430,39568996,138435,814,0,527,English,USA,R,32000000,2007,72,0.66,7000
Color,16,95,14,221,284,15278,1742,1185,1,158,English,USA,PG,825000,2002,234,0.56,409
Color,175,98,188,602,10000,250147615,403014,12998,0,289,English,USA,PG-13,90000000,1997,826,0.73,7000
Color,301,100,475,799,1000,380838870,692482,5641,0,866,English,USA,G,94000000,2003,939,0.82,11000
Color,191,98,38,706,14000,50740078,151580,16791,1,672,English,Germany,R,45000000,2004,919,0.62,7000
Color,89,77,25,16,304,45542421,13319,575,0,53,English,USA,G,30000000,2000,253,0.63,347
Color,33,93,14,199,1000,29247405,28377,2176,1,261,English,UK,PG,25000000,1997,401,0.33,7000
Color,81,97,152,135,674,7282851,9502,1395,1,100,English,USA,R,3000000,1988,174,0.65,812
Black and White,55,128,34,685,978,22326247,11232,3821,1,106,English,USA,PG-13,60000000,1999,886,0.59,7000
Color,181,107,162,135,2000,15854988,36542,2447,2,378,English,USA,PG-13,13500000,2002,258,0.74,7000
Black and White,128,123,278,898,4000,25776062,61651,7072,0,271,English,USA,R,12000000,2002,1000,0.74,7000
Color,47,118,150,182,24000,17305211,14066,24547,0,75,English,USA,R,38000000,1996,210,0.61,352
Color,51,107,48,940,1000,12372410,11709,4971,1,101,English,USA,PG-13,24000000,2000,957,0.53,650
Color,105,125,159,39,3000,18306166,28130,3142,2,215,English,UK,PG-13,35000000,2002,61,0.65,7000
Color,3,100,10,107,655,118666,91,1064,7,3,English,USA,R,2500000,2006,157,0.66,144
Color,79,107,34,472,11000,7564000,54650,13821,1,223,English,USA,PG-13,20000000,1995,922,0.62,12000
Color,20,119,23,748,25000,21413105,15230,45841,1,97,English,Australia,PG-13,20000000,1990,19000,0.68,7000
Color,207,98,326,416,21000,59588068,89557,22318,1,376,English,USA,R,40000000,2003,534,0.58,7000
Color,50,100,12000,605,936,153665036,84824,4121,1,95,English,USA,R,28000000,1987,901,0.64,7000
Color,49,107,124,572,636,14375181,8692,3374,2,126,English,USA,PG-13,51000000,1987,631,0.42,754
Color,140,136,394,1000,24000,67286731,67856,36925,1,345,English,USA,PG-13,100000000,2004,10000,0.67,7000
Color,349,100,91,894,10000,60522097,158720,14168,0,744,English,USA,PG-13,130000000,2013,943,0.49,37000
Color,124,114,73,323,18000,40905277,45895,19739,3,157,English,USA,R,50000000,2003,886,0.65,1000
Color,11,106,15,429,2,1111,771,2,0,10,English,USA,PG-13,200000,2006,664,0.77,246
Color,151,128,14000,232,15000,77032279,303864,16199,0,596,English,USA,PG-13,60000000,2004,466,0.73,16000
Color,90,102,277,57,327,10660147,17740,672,0,165,English,UK,R,23000000,1999,261,0.72,7000
Color,284,142,91,4000,20000,310675583,464310,42990,3,3516,English,USA,PG,115000000,2002,16000,0.67,7000
Color,185,118,22000,319,14000,67263182,218771,15658,0,651,English,USA,R,46000000,2002,509,0.72,7000
Color,280,109,84,191,648,150350192,305340,1769,0,1676,English,USA,R,200000000,2003,284,0.64,7000
Color,452,98,129,7,303,66359959,184641,337,0,326,English,USA,PG-13,35000000,2013,18,0.69,81000
Color,355,119,91,968,40000,23014504,172707,54031,1,462,English,UK,PG-13,100000000,2014,11000,0.63,37000
Color,49,96,6,14,40,792966,4663,99,2,40,English,USA,R,2300000,1989,30,0.51,321
Color,74,129,776,256,25000,186354,1758,26176,0,30,English,USA,R,13500000,2015,463,0.45,7000
Color,79,111,17,652,13000,32940507,54314,16536,1,127,English,USA,R,60000000,1998,968,0.61,7000
Color,38,103,27,59,71,206400,1439,262,0,26,French,France,R,50000000,2001,59,0.69,26
Color,94,95,58,3000,14000,52580895,30255,27351,1,118,English,USA,PG,45000000,2005,8000,0.56,743
Color,21,98,70,90,876,1953732,4996,1351,0,62,English,USA,R,15000000,1986,324,0.53,843
Color,288,102,126,517,23000,15047419,357275,25462,1,1061,English,USA,R,7000000,2000,1000,0.76,18000
Color,315,151,21000,637,11000,37023395,1347461,13209,2,2968,English,USA,R,63000000,1999,783,0.88,48000
Color,276,115,13000,588,40000,206456431,320284,57844,3,1361,English,USA,PG,150000000,2005,16000,0.67,7000
Color,41,90,116,303,594,1602466,9673,1836,0,106,English,India,R,600000000,2010,412,0.6,7000
Color,68,121,503,94,808,144731527,128010,1446,2,136,English,USA,R,35000000,1992,277,0.67,7000
Color,306,98,275,1000,7000,368049635,286877,11905,0,284,English,USA,PG,76000000,2013,2000,0.75,56000
Color,221,106,34,683,11000,1939441,55567,23187,1,144,English,USA,R,10000000,2012,11000,0.69,20000
Color,44,96,4,670,989,10494147,7403,3142,1,162,English,USA,PG-13,15000000,2000,841,0.51,648
Color,682,126,17000,1000,17000,73820094,245333,36017,0,678,English,USA,PG,170000000,2011,16000,0.75,42000
Color,212,107,50,58,293,30993544,58871,621,0,156,English,USA,PG-13,40000000,2010,117,0.65,7000
Color,76,120,930,433,982,349618,4302,2942,1,45,English,Italy,R,9000000,1990,602,0.61,375
Black and White,45,99,28,223,18000,4600000,11763,19649,2,111,English,USA,R,1900000,1986,1000,0.71,7000
Color,47,98,12,149,393,795126,4976,955,1,52,English,Canada,PG-13,6000000,2004,259,0.76,989
Color,113,98,969,433,969,389804,11816,2530,0,35,English,USA,R,65000,2010,529,0.63,7000
Color,334,104,420,560,20000,234360014,383427,21714,0,1912,English,Canada,PG-13,210000000,2006,808,0.68,7000
Color,337,103,12,4,29,252652,54104,44,0,199,Norwegian,Norway,PG-13,19900000,2010,4,0.7,38000
Color,104,108,105,616,22000,22433915,21319,34377,1,166,English,USA,R,60000000,2002,11000,0.62,416
Color,150,107,309,771,23000,127083765,191912,25296,5,370,English,USA,PG-13,76000000,2003,787,0.59,7000
Black and White,274,113,22000,379,716,25530884,845580,1997,0,2067,English,USA,R,9000000,2000,651,0.85,40000
Color,195,112,91,383,12000,11204499,38142,13528,0,270,English,USA,R,14000000,2006,593,0.7,7000
Color,181,96,47,3000,14000,82234139,110390,28071,3,522,English,USA,PG,17000000,2007,11000,0.72,6000
Color,28,106,19,429,844,64148,2601,846,0,35,English,UK,R,6500000,2000,2,0.73,260
Color,119,122,98,397,729,6601079,17436,2321,1,276,English,UK,PG-13,7000000,2004,579,0.62,7000
Color,50,91,23,660,4000,96793,12188,6380,3,135,English,USA,PG-13,3500000,2004,756,0.53,1000
Color,260,132,241,151,27000,1865774,87682,27659,2,174,English,UK,R,30000000,2015,154,0.7,43000
Color,109,122,845,854,18000,76261036,305929,22370,2,633,English,USA,R,45000000,2001,881,0.77,7000
Color,85,81,16,387,541,30105968,8860,2268,0,45,English,USA,G,37000000,2008,521,0.45,279
Color,204,108,91,487,2000,81257845,210680,4403,1,479,English,USA,PG-13,35000000,2003,931,0.71,7000
Color,390,116,198,884,17000,12134420,92237,20258,0,366,English,UK,R,20000000,2010,1000,0.72,25000
Color,98,178,102,551,12000,44606335,169023,23950,0,703,English,USA,PG-13,90000000,1998,11000,0.71,10000
Color,20,139,133,5,423,2474000,2427,446,1,27,English,France,PG-13,14000000,1995,15,0.57,127
Color,462,95,43,259,11000,54322273,139749,11946,0,509,English,UK,PG-13,17000000,2012,326,0.64,29000
Color,265,109,175,459,18000,75573300,156898,20148,1,172,English,USA,R,61000000,2013,497,0.67,22000
Color,197,101,119,429,334,12995673,52286,338,1,345,English,USA,R,2500000,2008,4,0.77,24000
Color,293,112,133,365,11000,6105175,247020,12239,4,835,English,USA,R,44000000,2014,392,0.66,50000
Color,135,105,125,2000,18000,13101142,23916,23122,5,50,English,USA,PG-13,35000000,2012,2000,0.57,7000
Color,96,131,108,58,23000,25528495,28099,23325,2,220,English,UK,R,57000000,2001,243,0.59,7000
Color,78,90,26,350,797,303439,12125,2073,2,78,English,USA,R,8000000,2007,474,0.64,1000
Color,169,131,91,658,8000,125548685,135246,10003,0,498,English,USA,R,52000000,2000,883,0.73,7000
Color,94,130,63,2,24,9473382,26832,29,3,247,French,Canada,R,10000000,1998,3,0.77,7000
Color,153,92,35,179,19000,83348920,60230,19963,0,118,English,USA,PG,132000000,2014,411,0.67,11000
Color,279,90,57,92,1000,258113,42678,1528,0,135,English,USA,R,1066167,2013,235,0.71,7000
Color,192,146,17000,635,22000,46836394,728685,24783,3,989,English,USA,R,25000000,1990,854,0.87,25000
Color,72,93,84,263,551,50129186,38399,1874,0,218,English,USA,R,36000000,1997,284,0.69,7000
Color,162,90,663,521,14000,23159305,128455,16358,1,514,English,USA,PG,70000000,1999,631,0.8,7000
Color,283,139,91,19,708,50859889,236000,848,0,1043,Maya,USA,R,40000000,2006,78,0.78,14000
Color,235,109,226,370,12000,63143812,124185,13388,0,238,English,USA,PG,150000000,2010,418,0.61,11000
Color,34,99,2,455,1000,1889522,1119,2589,2,12,English,USA,G,7000000,2009,690,0.65,797
Color,110,127,11000,116,306,301305,31414,796,0,180,Bosnian,USA,R,13000000,2011,164,0.43,7000
Color,111,115,272,1000,49000,37442180,28005,52571,1,236,English,USA,PG-13,20000000,2006,2000,0.62,7000
Color,75,84,42,182,436,55762229,47383,1203,1,132,English,USA,PG-13,22000000,2001,241,0.48,1000
Color,22,90,91,617,806,100503,7759,3124,2,20,English,USA,R,8000000,2009,690,0.59,1000
Color,178,116,84,563,11000,77086030,65297,14931,0,602,English,France,PG-13,62000000,2000,919,0.66,7000
Color,127,100,122,83,210,373967,43839,469,0,481,English,USA,R,1500000,2001,148,0.65,7000
Color,144,89,406,759,989,10824921,200293,3462,0,621,English,USA,R,10000000,1999,939,0.78,16000
Color,262,125,91,210,15000,62647540,143525,15850,0,657,English,Germany,R,70000000,2005,383,0.71,7000
Color,249,134,16000,235,880,47034272,25465,2281,1,190,English,USA,R,40000000,2014,413,0.69,16000
Color,298,109,90,344,1000,19692608,63548,2073,3,134,English,USA,R,35000000,2013,412,0.62,7000
Color,119,102,167,655,2000,90835030,28621,5178,0,58,English,USA,PG-13,40000000,2016,874,0.59,7000
Color,75,112,58,42,552,712294,9408,859,1,68,English,USA,R,1500000,2005,265,0.67,608
Color,186,114,91,110,142,31199215,27664,589,8,120,English,USA,PG-13,58000000,2008,117,0.6,472
Color,97,95,189,306,500,56127162,57479,2020,2,205,English,USA,PG-13,18000000,2003,308,0.54,7000
Color,164,101,326,510,14000,22531698,81523,15990,0,214,English,France,PG-13,70000000,2008,844,0.56,7000
Color,94,114,44,7,827,1221261,38215,856,0,125,Spanish,Argentina,R,1500000,2000,22,0.79,7000
